genres,title,authors,rating,reviews,pages,Key_words
"['fantasy', 'youngadult']",Froi of the Exiles,['melinamarchetta'],4.29,16741,593,"['blood', 'sings', 'froi', 'born', 'last', 'make', 'first', 'charyn', 'barren', 'three', 'year', 'curse', 'lumatere', 'lifted', 'found', 'home', '...', 'belief', 'fiercely', 'loyal', 'queen', 'finnikin', 'trained', 'roughly', 'lovingly', 'guard', 'sworn', 'protect', 'royal', 'family', 'learned', 'control']"
"['fiction', 'historical']",The Kindly Ones,"['jonathanlittell', 'charlottemandell', '(translator)']",3.85,14798,984,"['named', 'one', '100', 'best', 'book', 'decade', 'time', 'london', 'oh', 'human', 'brother', 'let', 'tell', 'happened', '.""', 'former', 'nazi', 'officer', 'dr', 'maximilien', 'aue', 'reinvented', 'many', 'year', 'war', 'middle', 'class', 'family', 'man', 'factory', 'owner', 'france', 'intellectual', 'steeped', 'philosophy', 'literature', 'classical', 'music', 'also', 'cold']"
"['fantasy', 'fantasy']",Confessions of an Ugly Stepsister,['gregorymaguire'],3.53,57806,372,"['heard', 'story', 'cinderella', 'beautiful', 'child', 'cast', 'slave', 'among', 'ash', 'stepsister', 'homely', 'pair', 'exiled', 'ignominy', 'fame', 'lovely', 'sibling', 'fate', 'befell', 'untouched', 'beauty', '...', 'curse', 'accompanied', 'look', 'set', 'backdrop', 'seventeenth', 'century', 'holland', 'confession', 'ugly']"
"['romance', 'paranormalromance']",Kiss of Crimson,['laraadrian'],4.12,42898,387,"['come', 'dead', 'alive', 'towering', 'black', 'clad', 'stranger', 'riddled', 'bullet', 'rapidly', 'losing', 'blood', 'struggle', 'save', 'veterinarian', 'te', 'culver', 'unaware', 'man', 'calling', 'dante', 'one', 'breed', 'vampire', 'warrior', 'engaged', 'desperate', 'battle', 'single', 'erotically', 'charged', 'moment', 'plunged', 'world']"
"['youngadult', 'fantasy']",The Hollow,['jessicaverday'],3.74,19978,544,"['love', 'like', '...', 'abbey', 'best', 'friend', 'kristen', 'vanishes', 'bridge', 'near', 'sleepy', 'hollow', 'cemetery', 'everyone', 'else', 'quick', 'accept', 'dead', 'rumor', 'fly', 'death', 'accident', 'go', 'motion', 'mourning', 'privately', 'refuse', 'believe', 'really', 'gone', 'meet', 'caspian']"
"['fiction', 'westerns']",True Grit,['charlesportis'],4.11,50335,224,"['1870s', 'young', 'mattie', 'ross', 'learns', 'beloved', 'father', 'gunned', 'former', 'handyman', 'even', 'though', 'gutsy', '14', 'year', 'old', 'seeking', 'vengeance', 'smart', 'enough', 'figure', 'go', 'alone', 'desperado', 'holed', 'indian', 'territory', 'fast', 'talking', 'convinces', 'mean', 'one', 'eyed', 'u', 'marshal', 'rooster', 'cogburn', 'going']"
"['youngadult', 'fantasy']",Thunderhead,['nealshusterman'],4.43,104770,504,"['rowan', 'gone', 'rogue', 'taken', 'upon', 'put', 'scythedom', 'trial', 'fire', 'literally', 'year', 'since', 'winter', 'conclave', 'grid', 'striking', 'corrupt', 'scythe', '—', 'midmerica', 'across', 'entire', 'continent', 'dark', 'folk', 'hero', '—“', 'scythe', 'lucifer', '”—', 'vigilante', 'taking', 'flame', 'citra']"
"['youngadult', 'paranormal']",Hourglass,['claudiagray'],3.79,43847,339,"['bianca', 'risk', 'everything', 'lucas', 'escaping', 'evernight', 'academy', 'vampire', 'boarding', 'school', 'met', 'take', 'refuge', 'black', 'cross', 'fanatical', 'group', 'hunter', 'must', 'hide', 'supernatural', 'heritage', 'certain', 'death', 'hand', 'capture', 'friend', '—', 'balthazar', 'hiding', 'lo']"
"['horror', 'thriller']",Relic,"['douglaspreston', 'lincolnchild']",4.04,100586,480,"['day', 'massive', 'exhibition', 'open', 'popular', 'new', 'york', 'museum', 'natural', 'history', 'visitor', 'savagely', 'murdered', 'dark', 'hallway', 'secret', 'room', 'autopsy', 'indicate', 'killer', 'cannot', 'human', '...', 'director', 'plan', 'go', 'ahead', 'big', 'bash', 'celebrate', 'spite', 'murder', 'researcher', 'margo', 'g']"
"['fiction', 'cultural']",The Elementary Particles,"['michelhouellebecq', 'frankwynne', '(translator)']",3.8,34826,272,"['international', 'literary', 'phenomenon', 'elementary', 'particle', 'frighteningly', 'original', 'novel', '–', 'part', 'marguerite', 'dura', 'bret', 'easton', 'elli', 'leap', 'headlong', 'malaise', 'contemporary', 'existence', 'bruno', 'michel', 'half', 'brother', 'abandoned', 'mother', 'unabashed', 'devotee', 'drugged', 'free', 'love', 'world', 'sixty', 'older', 'become', 'r']"
"['travel', 'nonfiction']",In a Sunburned Country,['billbryson'],4.06,100614,335,"['classic', 'new', 'york', 'time', 'bestselling', 'author', 'one', 'summer', 'every', 'time', 'bill', 'bryson', 'walk', 'door', 'memorable', 'travel', 'literature', 'threatens', 'break', 'previous', 'excursion', 'along', 'appalachian', 'trail', 'resulted', 'sublime', 'national', 'bestseller', 'walk', 'wood', 'sunburned', 'country', 'report', 'found', 'entirely', 'different', 'place', 'australia']"
"['nonfiction', 'biography']",The Autobiography of Malcolm X,"['malcolmx', 'alexhaley']",4.32,236121,527,"['alternate', 'cover', 'isbn', '9780345350688through', 'life', 'passion', 'struggle', 'malcolm', 'x', 'became', 'one', 'influential', 'figure', '20th', 'century', 'riveting', 'account', 'tell', 'journey', 'prison', 'cell', 'mecca', 'describing', 'transition', 'hoodlum', 'muslim', 'minister', 'man', 'called', 'angriest', 'black', 'america', 'relates']"
"['fantasy', 'fiction']",The Slow Regard of Silent Things,"['patrickrothfuss', 'natetaylor', '(illustrator)']",3.89,128137,159,"['deep', 'university', 'dark', 'place', 'people', 'know', 'broken', 'web', 'ancient', 'passageway', 'abandoned', 'room', 'young', 'woman', 'life', 'tucked', 'among', 'sprawling', 'tunnel', 'underthing', 'snug', 'heart', 'forgotten', 'name', 'auri', 'full', 'mystery', 'slow', 'regard', 'silent', 'thing', 'brief', 'bittersweet', 'glimpse', '’']"
"['womensfiction', 'chicklit']",Bridget Jones: The Edge of Reason,['helenfielding'],3.6,108067,352,"['lurching', 'cappuccino', 'bar', 'notting', 'hill', 'blissed', 'shore', 'thailand', 'bridget', 'jones', 'search', 'truth', 'spite', 'pathetically', 'unevolved', 'men', 'insane', 'dating', 'theory', 'smug', 'married', 'advice', '(""\'', 'calling', 'say', 'potty', 'well', 'daddy', 'hand', '!\'"").', 'experience', 'zeitgeist', 'esque', 'spiritual', 'epiphany', 'somewhere', 'betw']"
"['nonfiction', 'psychology']",The 48 Laws of Power,"['robertgreene', 'joostelffers', '(producer)']",4.12,98301,452,"['amoral', 'cunning', 'ruthless', 'instructive', 'multi', 'million', 'copy', 'new', 'york', 'time', 'bestseller', 'definitive', 'manual', 'anyone', 'interested', 'gaining', 'observing', 'defending', 'ultimate', 'control', '–', 'author', 'law', 'human', 'nature', 'book', 'people', 'magazine', 'proclaimed', '“', 'beguiling', '”', 'fascinating', ',”', 'robert', 'greene', 'joost', 'elffers', 'distilled', 'three']"
"['horror', 'fiction']",Piercing,"['ryūmurakami', 'ralphmccarthy', '(translator)']",3.56,8580,192,"['pulsating', 'psycho', 'thriller', 'ryu', 'murakami', 'author', 'miso', 'soupa', 'renaissance', 'man', 'postmodern', 'age', '—', 'musician', 'filmmaker', 'tokyo', 'decadence', '),', 'tv', 'personality', 'award', 'winning', 'gained', 'cult', 'following', 'west', 'first', 'novel', 'almost', 'transparent', 'blue', 'japan', '’', 'coveted', 'literary', 'prize', 'sold', 'million', 'copy', 'mo']"
"['fiction', 'shortstories']",Einstein's Dreams,['alanlightman'],4.07,37030,144,"['modern', 'classic', 'einstein', '’', 'dream', 'fictional', 'collage', 'story', 'dreamed', 'albert', '1905', 'worked', 'patent', 'office', 'switzerland', 'defiant', 'sensitive', 'young', 'genius', 'creating', 'theory', 'relativity', 'new', 'conception', 'time', 'imago', 'many', 'possible', 'world', 'one', 'circular', 'people', 'fated', 'repeat', 'triumph', 'failu']"
"['fiction', 'classics']",Death in Venice and Other Tales,"['thomasmann', 'joachimneugroschel', '(translator)']",3.91,16221,384,"['featuring', 'world', 'famous', 'masterpiece', 'death', 'venice', ',""', 'new', 'collection', 'nobel', 'laureate', 'thomas', 'mann', 'story', 'novella', 'reveals', 'artistic', 'evolution', 'widely', 'acclaimed', 'translation', 'restores', 'controversial', 'passage', 'cut', 'original', 'english', 'version', 'tell', 'ruinous', 'quest', 'love', 'beauty', 'amid', 'degene']"
"['fantasy', 'fiction']",Men at Arms,['terrypratchett'],4.34,92822,377,"['hard', 'pulling', 'sword', 'stone', 'real', 'work', 'already', 'done', 'ought', 'make', 'useful', 'find', 'man', 'put', 'first', 'place', 'city', 'watch', 'need', 'men', 'got', 'includes', 'corporal', 'carrot', 'technically', 'dwarf', '),', 'lance', 'constable', 'cuddy', 'really', 'detritus', 'troll']"
"['fantasy', 'animals']",The Darkest Hour,['erinhunter'],4.53,41159,315,"['thunderclan', 'darkest', 'hour', 'upon', 'tigerstar', 'quest', 'power', 'plunge', 'clan', 'terrible', 'danger', 'cat', 'ever', 'faced', 'order', 'save', 'clan', 'friend', 'fireheart', 'must', 'uncover', 'meaning', 'ominous', 'proclamation', 'starclan', ':""', 'four', 'become', 'two', 'lion', 'tiger', 'meet', 'battle', 'blood', 'rule', 'forest', 'time', 'come']"
"['youngadult', 'shapeshifters']",Raised by Wolves,['jenniferlynnbarnes'],3.91,30582,432,"['adopted', 'alpha', 'werewolf', 'pack', 'rogue', 'wolf', 'brutally', 'killed', 'parent', 'right', 'eye', 'fifteen', 'year', 'old', 'bryn', 'know', 'life', 'rigid', 'social', 'hierarchy', 'control', 'mean', 'averse', 'breaking', 'rule', 'two', 'curiosity', 'get', 'better', 'discovers', 'chase', 'new', 'teen', 'locked', 'cage', 'g']"
"['classics', 'sciencefiction']",The Island of Dr. Moreau,"['h.g.wells', 'alanlightman', '(introduction)']",3.73,107262,153,"['librarian', 'note', 'alternative', 'cover', 'isbn', 'found', 'ranked', 'among', 'classic', 'novel', 'english', 'language', 'inspiration', 'several', 'unforgettable', 'movie', 'early', 'work', 'h', 'g', 'well', 'greeted', '1896', 'howl', 'protest', 'reviewer', 'horrifying', 'blasphemous', 'wanted', 'know', 'wondrous', 'possibility', 'science']"
"['fiction', 'contemporary']","Everything Is Always Gonna Be Alright, Durban Frankenshooze",['jamiemchone'],4.34,496,38,"['durban', 'bird', 'giant', 'sneaker', 'wing', 'small', 'fly', 'tired', 'made', 'fun', 'flying', 'bird', 'set', 'journey', 'find', 'really', 'along', 'way', 'meet', 'maudry', 'smart', 'sassy', 'female', 'wainwright', 'grumpy', 'worm', 'short', 'temper', 'together', 'unusual', 'trio', 'go', 'thick', 'thin', 'disco']"
"['historical', 'historicalfiction']",The Robe,['lloydc.douglas'],4.19,24714,528,"['roman', 'soldier', 'marcellus', 'win', 'christ', 'robe', 'gambling', 'prize', 'set', 'forth', 'quest', 'find', 'truth', 'nazarene', 'reach', 'root', 'heart', 'christianity', 'set', 'vividly', 'limned', 'background', 'ancient', 'rome', 'timeless', 'story', 'adventure', 'faith', 'romance', 'tale', 'spiritual', 'longing', 'ultimate']"
"['mystery', 'adventure']",The Maze of Bones,['rickriordan'],3.85,80143,220,"['beloved', 'aunt', '--', 'matriarch', 'world', 'powerful', 'family', 'dy', 'orphaned', 'sibling', 'amy', 'dan', 'cahill', 'compete', 'le', 'honorable', 'descendant', 'race', 'around', 'find', 'cryptic', 'clue', 'mysterious', 'fortune', 'book', 'includes', 'game', 'card', 'reader', 'may', 'use', 'play', 'online', 'version', 'treasure', 'hunt']"
"['sciencefiction', 'fiction']",God Emperor of Dune,['frankherbert'],3.87,78060,587,"['book', 'four', 'frank', 'herbert', 'magnificent', 'dune', 'chronicle', '--', 'one', 'significant', 'saga', 'history', 'literary', 'science', 'fiction', 'millennium', 'passed', 'arrakis', 'desert', 'planet', 'green', 'life', 'leto', 'atreides', 'son', 'world', 'savior', 'emperor', 'paul', 'muad', 'dib', 'still', 'alive', 'far', 'human', 'preserve', 'humanity', 'future', 'sacrificed', 'ow']"
"['horror', 'fiction']",Audition,"['ryūmurakami', 'ralphmccarthy', '(translator)']",3.49,9269,208,"['documentary', 'maker', 'aoyama', 'dated', 'anyone', 'seven', 'year', 'since', 'death', 'beloved', 'wife', 'ryoko', 'even', 'teenage', 'son', 'shige', 'suggested', 'think', 'remarrying', 'best', 'friend', 'yoshikawa', 'come', 'plan', 'hold', 'fake', 'film', 'audition', 'choose', 'new', 'bride', 'decides', 'go', 'along', 'idea']"
"['paranormal', 'vampires']",Blood And Gold,['annerice'],3.9,32778,752,"['gorgeous', 'sinister', 'story', 'marius', 'patrician', 'birth', 'scholar', 'choice', 'one', 'oldest', 'vampire', 'sweep', 'genesis', 'ancient', 'rome', 'time', 'emperor', 'augustus', 'meeting', 'present', 'day', 'creature', 'snow', 'ice', 'thorne', 'northern', 'vampire', 'search', 'maharet', 'maker', ""',"", 'egyptian', 'q']"
"['fiction', 'contemporary']",The Reluctant Fundamentalist,['mohsinhamid'],3.71,73401,228,"['café', 'table', 'lahore', 'bearded', 'pakistani', 'man', 'converse', 'uneasy', 'american', 'stranger', 'dusk', 'deepens', 'night', 'begin', 'tale', 'brought', 'fateful', 'encounter', '…', 'changez', 'living', 'immigrant', 'dream', 'america', 'top', 'class', 'princeton', 'snapped', 'elite', 'valuation', 'firm', 'thrives', 'energy', 'new', 'york', 'budding']"
"['fiction', 'humor']",My Man Jeeves,['p.g.wodehouse'],4.07,38754,256,"['forget', 'beloved', 'gentleman', 'personal', 'jeeves', 'ever', 'come', 'rescue', 'hapless', 'bertie', 'wooster', 'fall', 'trouble', 'man', 'sure', 'please', 'anyone', 'taste', 'pithy', 'buffoonery', 'moronic', 'misunderstanding', 'gaffe', 'aristocratic', 'slapstick', 'content', ':""', 'leave', '""""', 'unbidden', 'guest', 'hard', 'boiled', 'eg']"
"['fantasy', 'youngadult']",Everlost,['nealshusterman'],3.96,31300,320,"['nick', 'allie', 'survive', 'car', 'accident', '...', 'soul', 'exactly', 'get', 'supposed', 'either', 'instead', 'caught', 'halfway', 'life', 'death', 'sort', 'limbo', 'known', 'everlost', 'shadow', 'living', 'world', 'filled', 'thing', 'place', 'longer', 'exist', 'magical', 'yet', 'dangerous', 'place', 'band', 'lost', 'child', 'r']"
"['romance', 'paranormalromance']",Night Embrace,['sherrilynkenyon'],4.21,59627,408,"['ancient', 'celtic', 'warrior', 'cursed', 'god', 'bring', 'death', 'woman', 'love', 'talon', 'seductive', 'vampire', 'prowl', 'night', 'serving', 'protector', 'innocent', 'modern', 'day', 'new', 'orleans', 'runaway', 'mardi', 'gras', 'float', 'brings', 'face', 'withthe', 'outrageous', 'sunshine', 'runningwolf']"
"['mystery', 'thriller']",Gone for Good,['harlancoben'],4.1,55438,432,"['boy', 'klein', 'hero', 'older', 'brother', 'ken', 'warm', 'suburban', 'night', 'klein', 'affluent', 'new', 'jersey', 'neighborhood', 'young', 'woman', '--', 'girl', 'loved', 'found', 'brutally', 'murdered', 'family', 'basement', 'prime', 'suspect', 'evidence', 'overwhelming', 'simply', 'vanished', 'shattered', 'never', 'heard']"
"['sciencefiction', 'fiction']",The Drowned World,"['j.g.ballard', 'martinamis', '(introduction)']",3.54,23974,198,"['first', 'published', '1962', 'j', 'g', 'ballard', 'mesmerizing', 'ferociously', 'prescient', 'novel', 'imago', 'terrifying', 'future', 'solar', 'radiation', 'global', 'warming', 'melted', 'polar', 'ice', 'cap', 'triassic', 'era', 'jungle', 'overrun', 'submerged', 'tropical', 'london', 'set', 'year', '2145', 'follows', 'biologist', 'dr', 'robert', 'kerans', 'team', 'scientist', 'confront']"
"['fantasy', 'youngadult']",Queen of Air and Darkness,['cassandraclare'],4.35,84142,912,"['damnation', 'price', 'true', 'love', 'innocent', 'blood', 'spilled', 'step', 'council', 'hall', 'sacred', 'stronghold', 'shadowhunters', 'wake', 'tragic', 'death', 'livia', 'blackthorn', 'clave', 'teeter', 'brink', 'civil', 'war', 'one', 'fragment', 'family', 'flees', 'los', 'angeles', 'seeking', 'discover', 'source', 'disease', 'destroyin']"
"['fantasy', 'youngadult']",The Two Princesses of Bamarre,['gailcarsonlevine'],4.04,70356,304,"['twelve', 'year', 'old', 'addie', 'admires', 'older', 'sister', 'meryl', 'aspires', 'rid', 'kingdom', 'bamarre', 'gryphon', 'specter', 'ogre', 'hand', 'fearful', 'even', 'spider', 'depends', 'courage', 'protection', 'waving', 'sword', 'bloodbiter', 'girl', 'declaims', 'garden', 'heroic', 'epic', 'drualt', 'thrilled', 'audience', 'govern']"
"['horror', 'fiction']",Hannibal Rising,['thomasharris'],3.6,48787,323,"['one', 'haunting', 'charactersin', 'literature', 'last', 'evolution', 'evilis', 'revealed', 'hannibal', 'lecter', 'emerges', 'nightmare', 'eastern', 'front', 'boy', 'snow', 'mute', 'chain', 'around', 'neck', 'seems', 'utterly', 'alone', 'brought', 'demon', '’', 'uncle', 'noted', 'painter', 'find', 'soviet', 'orphanage', 'brings']"
"['historical', 'historicalfiction']",March,['geraldinebrooks'],3.74,63402,280,"['winner', '2006', 'pulitzer', 'prize', 'fiction', 'author', 'acclaimed', 'year', 'wonder', 'historical', 'novel', 'love', 'story', 'set', 'time', 'catastrophe', 'front', 'line', 'american', 'civil', 'war', 'geraldine', 'brook', 'give', 'u', 'absent', 'father', 'louisa', 'may', 'alcott', 'little', 'woman', '—', 'conjures', 'world', 'brutality', 'stubborn', 'courage']"
"['youngadult', 'mystery']",I Hunt Killers,['barrylyga'],4.02,40482,359,"['world', 'worst', 'serial', 'killer', '...', 'dad', 'jasper', 'jazz', 'dent', 'likable', 'teenager', 'charmer', 'one', 'might', 'say', 'also', 'son', 'infamous', 'dear', 'old', 'take', 'work', 'day', 'year', 'round', 'witnessed', 'crime', 'scene', 'way', 'cop', 'wish', 'could', '—', 'criminal', 'point', 'view', 'body', 'piling']"
"['fantasy', 'fantasy']",Dragon Slippers,['jessicadaygeorge'],4.24,26880,324,"['poor', 'creel', 'believe', 'aunt', 'want', 'sacrifice', 'local', 'dragon', 'ploy', 'lure', 'heroic', 'knight', 'fight', 'marry', 'chivalrous', 'obligation', 'lift', 'entire', 'family', 'poverty', 'worried', 'nobody', 'seen', 'century', 'beast', 'actually', 'appears', 'bargain', 'h']"
"['romance', 'youngadult']",Never Never,"['colleenhoover', 'tarrynfisher']",4.05,77534,300,"['charlie', 'wynwood', 'silas', 'nash', 'best', 'friend', 'since', 'could', 'walk', 'love', 'age', 'fourteen', 'morning', '...', 'complete', 'stranger', 'first', 'kiss', 'fight', 'moment', 'fell', 'every', 'memory', 'vanished', 'must', 'work', 'together', 'uncover', 'truth', 'happened']"
"['romance', 'romanticsuspense']",Midnight Exposure,['melindaleigh'],4.12,26168,315,"['first', 'suspenseful', 'thriller', 'midnight', 'series', 'wall', 'street', 'journal', 'bestselling', 'author', 'melinda', 'leigh', 'point', 'click', 'die', 'two', 'hiker', 'disappear', 'hometown', 'maine', 'blame', 'blinding', 'storm', 'truth', 'far', 'sinister', 'unaware', 'danger', 'tabloid', 'photographer', 'jayne', 'sullivan', 'follows', 'anonymous', 'tip', 'find', 'reclusive', 'sculptor', 'art']"
